date,city,precipitation,avg_temp,temp_max,temp_min,humidity,wind_speed,weather_condition,season
2023-01-15,Bangalore,0.0,22.9,26.5,20.6,66.1,8.2,Clear,Winter
2023-01-16,Bangalore,0.0,20.7,24.5,18.6,56.1,7.8,Clear,Winter
2023-01-17,Bangalore,0.0,22.1,24.9,19.2,68.8,19.9,Clear,Winter
2023-01-18,Bangalore,0.0,21.8,25.0,18.4,70.0,8.7,Clear,Winter
2023-01-19,Bangalore,0.0,15.5,19.3,13.3,60.8,8.3,Clear,Winter
2023-01-20,Bangalore,0.0,17.8,20.0,13.7,67.3,13.1,Clear,Winter
2023-01-21,Bangalore,0.0,17.8,19.9,13.0,55.1,12.8,Clear,Winter
2023-01-22,Bangalore,0.0,17.1,19.3,14.4,63.4,7.7,Clear,Winter
2023-01-23,Bangalore,0.0,17.2,19.4,12.4,63.0,5.3,Clear,Winter
2023-01-24,Bangalore,0.5,22.6,26.3,19.1,59.7,11.6,Clear,Winter
2023-01-25,Bangalore,0.0,22.5,25.1,19.8,57.9,17.0,Clear,Winter
2023-01-26,Bangalore,0.0,20.6,23.5,18.6,55.2,11.1,Clear,Winter
2023-01-27,Bangalore,0.0,20.8,25.0,16.1,63.1,13.2,Clear,Winter
2023-01-28,Bangalore,0.0,22.7,24.8,19.5,66.6,9.8,Clear,Winter
2023-01-29,Bangalore,0.0,18.4,21.0,15.2,60.8,13.2,Clear,Winter
2023-01-30,Bangalore,0.0,24.7,26.8,22.1,64.4,13.0,Clear,Winter
2023-01-31,Bangalore,0.0,24.5,27.0,22.2,65.5,9.5,Clear,Winter
2023-02-01,Bangalore,0.0,24.6,27.3,22.5,65.9,6.2,Clear,Winter
2023-02-02,Bangalore,0.0,18.0,21.7,15.2,68.4,7.8,Clear,Winter
2023-02-03,Bangalore,0.5,16.7,19.5,13.0,59.7,15.0,Clear,Winter
2023-02-04,Bangalore,0.0,19.9,23.4,17.2,58.4,11.9,Clear,Winter
2023-02-05,Bangalore,0.0,16.8,21.0,13.2,63.4,11.5,Clear,Winter
2023-02-06,Bangalore,0.0,20.6,23.7,18.5,56.8,12.0,Clear,Winter
2023-02-07,Bangalore,0.0,18.2,22.5,13.2,68.1,8.6,Clear,Winter
2023-02-08,Bangalore,0.0,16.8,21.6,13.7,69.0,15.9,Clear,Winter
2023-02-09,Bangalore,0.0,20.0,23.5,16.0,62.4,14.2,Clear,Winter
2023-02-10,Bangalore,0.0,21.9,26.4,19.5,66.9,18.2,Clear,Winter
2023-02-11,Bangalore,0.0,21.9,24.8,16.9,68.1,9.8,Clear,Winter
2023-02-12,Bangalore,0.0,15.6,19.5,12.3,65.1,11.2,Clear,Winter
2023-02-13,Bangalore,0.0,18.5,22.5,15.0,56.4,14.6,Clear,Winter
2023-02-14,Bangalore,0.0,24.0,28.5,21.2,60.8,19.0,Clear,Winter
2023-02-15,Bangalore,0.0,19.3,21.4,15.4,68.5,7.5,Clear,Winter
2023-02-16,Bangalore,0.0,15.1,19.4,11.6,62.7,8.1,Clear,Winter
2023-02-17,Bangalore,0.0,16.8,20.9,14.6,69.1,14.7,Clear,Winter
2023-02-18,Bangalore,0.0,15.9,19.9,11.1,63.7,10.5,Clear,Winter
2023-02-19,Bangalore,0.0,21.6,25.0,17.3,55.8,13.8,Clear,Winter
2023-02-20,Bangalore,0.0,17.3,19.6,14.6,66.6,10.6,Clear,Winter
2023-02-21,Bangalore,0.0,20.6,22.9,18.1,65.3,17.2,Clear,Winter
2023-02-22,Bangalore,0.0,18.5,21.5,14.5,66.8,17.7,Clear,Winter
2023-02-23,Bangalore,0.0,21.5,25.9,18.0,62.6,15.0,Clear,Winter
2023-02-24,Bangalore,0.0,20.9,25.9,16.5,57.4,18.5,Clear,Winter
2023-02-25,Bangalore,0.0,16.9,19.5,14.0,66.6,18.1,Clear,Winter
2023-02-26,Bangalore,0.0,23.8,28.7,19.7,60.3,17.8,Clear,Winter
2023-02-27,Bangalore,0.0,23.1,27.3,18.7,65.6,9.8,Clear,Winter
2023-02-28,Bangalore,0.0,20.0,23.6,17.9,57.3,15.5,Clear,Winter
2023-03-01,Bangalore,0.0,25.5,29.5,21.8,62.2,6.6,Clear,Summer
2023-03-02,Bangalore,0.0,28.6,32.3,25.3,52.1,7.6,Clear,Summer
2023-03-03,Bangalore,0.0,31.9,35.8,28.7,63.2,18.5,Clear,Summer
2023-03-04,Bangalore,0.0,25.7,28.4,21.8,51.0,9.3,Clear,Summer
2023-03-05,Bangalore,2.0,30.0,33.5,26.9,65.9,14.7,Clear,Summer
2023-03-06,Bangalore,0.0,30.5,34.3,26.4,63.8,8.7,Clear,Summer
2023-03-07,Bangalore,0.0,31.1,35.3,26.6,54.5,19.5,Clear,Summer
2023-03-08,Bangalore,0.0,26.1,30.6,22.2,57.8,14.6,Clear,Summer
2023-03-09,Bangalore,0.0,29.5,33.0,26.6,62.5,7.0,Clear,Summer
2023-03-10,Bangalore,0.0,27.6,30.8,24.5,69.0,11.2,Clear,Summer
2023-03-11,Bangalore,10.0,25.9,28.4,21.8,59.2,16.3,Clear,Summer
2023-03-12,Bangalore,0.0,31.4,33.9,28.1,53.9,9.4,Clear,Summer
2023-03-13,Bangalore,0.0,30.6,35.5,26.8,64.9,10.5,Clear,Summer
2023-03-14,Bangalore,0.0,27.7,30.7,24.5,61.0,18.1,Clear,Summer
2023-03-15,Bangalore,0.0,30.9,35.1,27.7,55.2,14.1,Clear,Summer
2023-03-16,Bangalore,0.0,31.9,35.0,29.8,56.9,16.6,Clear,Summer
2023-03-17,Bangalore,0.0,27.2,29.6,24.2,56.8,11.7,Clear,Summer
2023-03-18,Bangalore,0.0,28.4,33.3,24.8,67.1,17.5,Clear,Summer
2023-03-19,Bangalore,0.0,25.6,28.6,23.0,67.0,9.4,Clear,Summer
2023-03-20,Bangalore,0.0,30.1,33.2,27.4,57.2,14.4,Clear,Summer
2023-03-21,Bangalore,0.0,27.9,30.5,25.0,63.3,12.9,Clear,Summer
2023-03-22,Bangalore,0.0,25.9,30.5,23.0,52.4,13.4,Clear,Summer
2023-03-23,Bangalore,0.0,27.7,31.6,24.8,55.6,9.4,Clear,Summer
2023-03-24,Bangalore,0.0,25.7,29.7,21.5,57.6,20.0,Clear,Summer
2023-03-25,Bangalore,0.0,31.0,34.8,26.9,64.8,14.0,Clear,Summer
2023-03-26,Bangalore,0.0,26.8,31.8,23.5,54.5,13.5,Clear,Summer
2023-03-27,Bangalore,0.0,26.2,30.0,22.3,56.1,5.2,Clear,Summer
2023-03-28,Bangalore,0.0,27.8,30.2,23.1,68.8,14.4,Clear,Summer
2023-03-29,Bangalore,0.0,30.8,33.3,27.7,59.9,13.0,Clear,Summer
2023-03-30,Bangalore,0.0,30.4,32.6,25.5,64.1,6.1,Clear,Summer
2023-03-31,Bangalore,0.0,26.9,30.5,24.6,69.0,18.5,Clear,Summer
2023-04-01,Bangalore,0.0,31.8,36.1,28.3,62.0,18.2,Clear,Summer
2023-04-02,Bangalore,0.0,26.2,28.9,23.0,51.0,6.6,Clear,Summer
2023-04-03,Bangalore,0.0,32.8,35.0,30.8,68.7,12.4,Clear,Summer
2023-04-04,Bangalore,2.0,27.7,31.9,23.5,56.0,11.7,Clear,Summer
2023-04-05,Bangalore,0.0,30.3,34.1,27.0,62.0,15.6,Clear,Summer
2023-04-06,Bangalore,0.0,29.7,33.0,25.8,59.6,19.0,Clear,Summer
2023-04-07,Bangalore,0.0,27.6,30.4,22.8,61.7,10.5,Clear,Summer
2023-04-08,Bangalore,10.0,32.2,36.8,27.8,53.6,6.9,Clear,Summer
2023-04-09,Bangalore,0.0,27.0,31.3,24.8,64.0,5.5,Clear,Summer
2023-04-10,Bangalore,0.0,29.7,33.5,25.4,69.9,19.1,Clear,Summer
2023-04-11,Bangalore,0.0,32.5,34.6,28.4,63.1,7.0,Clear,Summer
2023-04-12,Bangalore,0.0,25.4,29.5,22.2,62.4,15.1,Clear,Summer
2023-04-13,Bangalore,0.0,25.6,30.4,20.6,64.2,5.0,Clear,Summer
2023-04-14,Bangalore,0.0,30.7,33.7,27.4,67.7,13.3,Clear,Summer
2023-04-15,Bangalore,2.0,29.4,32.5,27.1,53.5,16.6,Clear,Summer
2023-04-16,Bangalore,0.0,29.4,33.9,25.6,59.6,13.3,Clear,Summer
2023-04-17,Bangalore,0.0,32.9,35.6,30.9,51.8,14.3,Clear,Summer
2023-04-18,Bangalore,0.0,31.1,35.9,28.9,67.9,10.8,Clear,Summer
2023-04-19,Bangalore,0.0,26.9,29.1,23.4,63.5,15.6,Clear,Summer
2023-04-20,Bangalore,0.0,28.8,33.6,24.4,67.2,7.3,Clear,Summer
2023-04-21,Bangalore,0.0,27.2,30.6,23.5,55.4,14.6,Clear,Summer
2023-04-22,Bangalore,0.0,32.5,37.3,28.6,67.0,8.8,Clear,Summer
2023-04-23,Bangalore,0.0,30.6,35.4,28.3,67.9,12.6,Clear,Summer
2023-04-24,Bangalore,0.0,30.7,35.2,26.5,64.6,13.2,Clear,Summer
2023-04-25,Bangalore,0.0,31.3,34.3,29.2,67.8,5.8,Clear,Summer
2023-04-26,Bangalore,0.0,27.6,31.4,25.0,54.7,18.1,Clear,Summer
2023-04-27,Bangalore,0.0,29.5,32.6,25.5,51.7,10.5,Clear,Summer
2023-04-28,Bangalore,0.0,27.6,32.5,23.6,56.4,19.8,Clear,Summer
2023-04-29,Bangalore,0.0,32.1,36.7,27.7,61.9,11.0,Clear,Summer
2023-04-30,Bangalore,0.0,32.1,35.8,28.9,59.7,14.9,Clear,Summer
2023-05-01,Bangalore,0.0,32.3,35.1,29.8,53.5,15.1,Clear,Summer
2023-05-02,Bangalore,0.0,27.9,32.7,25.7,53.8,5.1,Clear,Summer
2023-05-03,Bangalore,2.0,27.9,32.7,24.1,60.8,18.5,Clear,Summer
2023-05-04,Bangalore,2.0,29.9,32.3,27.8,55.7,13.3,Clear,Summer
2023-05-05,Bangalore,0.0,28.0,32.3,25.8,62.5,18.7,Clear,Summer
2023-05-06,Bangalore,0.0,26.7,31.3,23.1,54.3,16.6,Clear,Summer
2023-05-07,Bangalore,0.0,27.0,30.9,23.1,53.5,18.0,Clear,Summer
2023-05-08,Bangalore,0.0,31.2,34.3,28.1,53.5,19.5,Clear,Summer
2023-05-09,Bangalore,0.0,31.2,35.3,28.6,52.5,18.4,Clear,Summer
2023-05-10,Bangalore,0.0,29.1,33.1,26.9,51.9,10.2,Clear,Summer
2023-05-11,Bangalore,2.0,27.7,30.3,24.3,56.3,12.5,Clear,Summer
2023-05-12,Bangalore,0.0,32.7,37.2,29.1,54.9,11.3,Clear,Summer
2023-05-13,Bangalore,2.0,29.0,31.3,24.5,53.8,5.6,Clear,Summer
2023-05-14,Bangalore,0.0,26.7,30.8,24.3,68.4,7.4,Clear,Summer
2023-05-15,Bangalore,0.0,28.8,32.9,25.1,67.0,10.8,Clear,Summer
2023-05-16,Bangalore,0.0,32.6,37.6,30.2,55.7,8.9,Clear,Summer
2023-05-17,Bangalore,0.0,31.3,34.4,28.1,54.6,9.2,Clear,Summer
2023-05-18,Bangalore,0.0,28.3,33.0,26.0,50.7,6.0,Clear,Summer
2023-05-19,Bangalore,0.0,32.3,36.5,29.4,69.8,13.5,Clear,Summer
2023-05-20,Bangalore,0.0,26.2,28.3,24.1,58.4,11.6,Clear,Summer
2023-05-21,Bangalore,0.0,29.1,33.5,26.7,68.5,15.1,Clear,Summer
2023-05-22,Bangalore,0.0,30.3,35.2,25.8,57.6,14.7,Clear,Summer
2023-05-23,Bangalore,0.0,26.7,28.8,22.2,63.4,16.0,Clear,Summer
2023-05-24,Bangalore,0.0,25.8,28.4,23.2,52.9,18.9,Clear,Summer
2023-05-25,Bangalore,0.0,33.0,36.8,29.0,66.7,16.1,Clear,Summer
2023-05-26,Bangalore,2.0,25.5,27.5,22.1,68.9,8.8,Clear,Summer
2023-05-27,Bangalore,0.0,29.3,33.8,27.1,56.1,15.6,Clear,Summer
2023-05-28,Bangalore,0.0,31.9,34.5,28.3,66.0,17.2,Clear,Summer
2023-05-29,Bangalore,0.0,26.8,29.0,23.8,65.1,16.8,Clear,Summer
2023-05-30,Bangalore,0.0,29.6,32.6,26.5,54.3,13.8,Clear,Summer
2023-05-31,Bangalore,0.0,32.2,35.4,28.1,59.8,13.7,Clear,Summer
2023-06-01,Bangalore,15.51,24.0,27.4,21.2,86.5,10.8,Rainy,Monsoon
2023-06-02,Bangalore,63.02,26.9,31.3,23.7,84.8,11.6,Heavy Rain,Monsoon
2023-06-03,Bangalore,20.45,25.4,28.9,22.8,77.7,14.0,Rainy,Monsoon
2023-06-04,Bangalore,69.01,24.8,28.5,22.6,74.9,5.6,Heavy Rain,Monsoon
2023-06-05,Bangalore,33.13,26.8,31.7,23.5,73.2,16.5,Rainy,Monsoon
2023-06-06,Bangalore,52.07,22.3,25.2,19.0,82.5,6.8,Heavy Rain,Monsoon
2023-06-07,Bangalore,50.39,25.1,27.3,20.4,74.8,8.1,Heavy Rain,Monsoon
2023-06-08,Bangalore,21.36,27.1,30.2,22.1,83.6,11.3,Rainy,Monsoon
2023-06-09,Bangalore,43.63,24.3,26.5,20.0,89.1,8.2,Rainy,Monsoon
2023-06-10,Bangalore,79.52,27.2,31.5,24.0,82.4,8.0,Heavy Rain,Monsoon
2023-06-11,Bangalore,69.83,23.4,27.0,20.2,82.8,8.5,Heavy Rain,Monsoon
2023-06-12,Bangalore,6.73,26.7,29.6,22.9,81.4,12.9,Clear,Monsoon
2023-06-13,Bangalore,28.0,24.7,28.9,21.8,71.2,10.3,Rainy,Monsoon
2023-06-14,Bangalore,62.47,22.2,27.0,18.5,72.3,19.3,Heavy Rain,Monsoon
2023-06-15,Bangalore,11.4,27.4,30.1,24.1,74.8,17.0,Rainy,Monsoon
2023-06-16,Bangalore,19.77,22.2,26.4,18.3,88.3,14.0,Rainy,Monsoon
2023-06-17,Bangalore,73.06,24.9,28.1,22.0,87.8,14.5,Heavy Rain,Monsoon
2023-06-18,Bangalore,33.82,25.0,27.5,20.1,76.4,14.4,Rainy,Monsoon
2023-06-19,Bangalore,0.88,27.9,31.1,24.6,82.6,20.0,Clear,Monsoon
2023-06-20,Bangalore,5.04,26.8,29.3,23.0,73.9,7.1,Clear,Monsoon
2023-06-21,Bangalore,47.32,23.5,26.2,18.6,75.4,7.3,Rainy,Monsoon
2023-06-22,Bangalore,38.62,26.7,30.5,23.3,70.6,6.3,Rainy,Monsoon
2023-06-23,Bangalore,28.13,26.3,30.1,24.0,75.4,19.7,Rainy,Monsoon
2023-06-24,Bangalore,29.19,24.2,27.5,19.7,80.7,10.3,Rainy,Monsoon
2023-06-25,Bangalore,25.88,24.6,29.2,21.4,80.5,8.2,Rainy,Monsoon
2023-06-26,Bangalore,77.25,27.5,32.2,22.5,87.4,13.7,Heavy Rain,Monsoon
2023-06-27,Bangalore,77.32,23.9,28.9,19.0,73.1,13.6,Heavy Rain,Monsoon
2023-06-28,Bangalore,16.57,22.3,26.4,19.6,79.8,9.5,Rainy,Monsoon
2023-06-29,Bangalore,12.42,23.4,28.1,20.1,86.6,19.2,Rainy,Monsoon
2023-06-30,Bangalore,25.27,27.9,31.8,23.2,89.6,7.7,Rainy,Monsoon
2023-07-01,Bangalore,22.06,25.5,29.9,22.7,87.0,15.7,Rainy,Monsoon
2023-07-02,Bangalore,16.94,24.3,27.0,19.9,70.5,11.5,Rainy,Monsoon
2023-07-03,Bangalore,66.92,27.0,29.3,22.8,75.9,5.2,Heavy Rain,Monsoon
2023-07-04,Bangalore,12.58,23.0,25.8,18.3,75.0,9.3,Rainy,Monsoon
2023-07-05,Bangalore,46.3,26.2,28.8,22.6,75.0,6.2,Rainy,Monsoon
2023-07-06,Bangalore,25.94,27.2,31.5,23.8,81.2,7.3,Rainy,Monsoon
2023-07-07,Bangalore,58.93,22.2,24.4,19.7,72.4,13.4,Heavy Rain,Monsoon
2023-07-08,Bangalore,0.38,23.2,25.8,19.4,79.1,7.7,Clear,Monsoon
2023-07-09,Bangalore,33.45,25.5,29.1,22.1,86.4,8.1,Rainy,Monsoon
2023-07-10,Bangalore,64.82,22.1,24.9,20.1,78.8,9.7,Heavy Rain,Monsoon
2023-07-11,Bangalore,65.53,22.6,25.0,18.4,80.5,14.1,Heavy Rain,Monsoon
2023-07-12,Bangalore,28.22,26.1,28.6,22.0,70.4,13.1,Rainy,Monsoon
2023-07-13,Bangalore,34.86,26.2,28.4,21.4,87.0,6.6,Rainy,Monsoon
2023-07-14,Bangalore,39.8,22.5,26.5,19.0,89.8,11.9,Rainy,Monsoon
2023-07-15,Bangalore,35.94,24.8,28.0,20.0,70.5,11.5,Rainy,Monsoon
2023-07-16,Bangalore,56.33,22.4,26.5,17.6,85.0,7.3,Heavy Rain,Monsoon
2023-07-17,Bangalore,69.63,25.0,27.1,20.1,86.2,8.4,Heavy Rain,Monsoon
2023-07-18,Bangalore,47.01,23.0,27.1,19.3,77.0,12.8,Rainy,Monsoon
2023-07-19,Bangalore,30.72,27.9,32.7,25.8,74.5,18.3,Rainy,Monsoon
2023-07-20,Bangalore,22.35,23.1,27.5,19.8,80.4,18.7,Rainy,Monsoon
2023-07-21,Bangalore,9.28,25.0,27.5,21.8,73.9,7.1,Clear,Monsoon
2023-07-22,Bangalore,8.51,23.1,25.6,19.3,74.4,5.5,Clear,Monsoon
2023-07-23,Bangalore,68.99,22.4,27.0,18.5,82.5,13.6,Heavy Rain,Monsoon
2023-07-24,Bangalore,17.73,22.5,25.3,20.2,81.7,13.1,Rainy,Monsoon
2023-07-25,Bangalore,40.54,26.6,30.7,22.3,87.9,16.3,Rainy,Monsoon
2023-07-26,Bangalore,60.73,26.7,30.2,22.9,72.8,17.3,Heavy Rain,Monsoon
2023-07-27,Bangalore,55.53,27.5,30.6,22.9,71.1,6.8,Heavy Rain,Monsoon
2023-07-28,Bangalore,72.98,27.3,30.7,24.8,73.3,12.0,Heavy Rain,Monsoon
2023-07-29,Bangalore,72.63,26.6,30.1,23.6,78.1,9.9,Heavy Rain,Monsoon
2023-07-30,Bangalore,76.66,27.7,31.2,25.2,83.3,6.4,Heavy Rain,Monsoon
2023-07-31,Bangalore,9.81,23.2,27.6,20.7,81.4,15.9,Clear,Monsoon
2023-08-01,Bangalore,79.14,27.0,29.5,23.5,83.6,11.3,Heavy Rain,Monsoon
2023-08-02,Bangalore,42.34,25.1,29.9,20.3,80.5,19.1,Rainy,Monsoon
2023-08-03,Bangalore,45.94,26.3,29.8,23.5,74.0,15.7,Rainy,Monsoon
2023-08-04,Bangalore,72.48,24.9,27.5,22.3,80.3,6.7,Heavy Rain,Monsoon
2023-08-05,Bangalore,19.5,26.8,31.5,22.1,75.3,9.6,Rainy,Monsoon
2023-08-06,Bangalore,34.48,22.0,25.9,19.5,80.0,11.7,Rainy,Monsoon
2023-08-07,Bangalore,61.62,25.7,27.7,23.0,74.7,8.5,Heavy Rain,Monsoon
2023-08-08,Bangalore,48.01,27.8,30.9,22.8,84.7,18.1,Rainy,Monsoon
2023-08-09,Bangalore,19.62,23.7,27.0,21.6,76.7,9.6,Rainy,Monsoon
2023-08-10,Bangalore,61.38,26.6,28.6,21.7,74.6,6.9,Heavy Rain,Monsoon
2023-08-11,Bangalore,3.46,26.7,29.4,21.9,82.7,9.8,Clear,Monsoon
2023-08-12,Bangalore,21.21,27.3,29.9,22.9,72.9,5.6,Rainy,Monsoon
2023-08-13,Bangalore,52.85,24.0,26.2,21.1,87.1,8.8,Heavy Rain,Monsoon
2023-08-14,Bangalore,53.64,27.3,29.3,24.6,81.6,9.1,Heavy Rain,Monsoon
2023-08-15,Bangalore,20.96,23.6,27.5,21.4,81.8,7.2,Rainy,Monsoon
2023-08-16,Bangalore,30.13,25.4,28.5,21.3,82.1,18.2,Rainy,Monsoon
2023-08-17,Bangalore,68.35,27.6,31.2,24.2,85.4,10.8,Heavy Rain,Monsoon
2023-08-18,Bangalore,70.66,27.8,30.2,24.3,74.8,15.1,Heavy Rain,Monsoon
2023-08-19,Bangalore,9.03,24.4,29.0,20.1,88.5,17.7,High Humidity,Monsoon
2023-08-20,Bangalore,38.85,23.1,25.5,20.1,77.6,10.9,Rainy,Monsoon
2023-08-21,Bangalore,43.21,23.7,26.5,21.6,88.8,15.1,Rainy,Monsoon
2023-08-22,Bangalore,72.8,27.9,32.2,23.5,72.2,17.5,Heavy Rain,Monsoon
2023-08-23,Bangalore,39.78,27.4,32.3,23.2,84.6,19.8,Rainy,Monsoon
2023-08-24,Bangalore,78.11,24.8,28.4,19.8,85.6,8.5,Heavy Rain,Monsoon
2023-08-25,Bangalore,59.11,27.2,30.2,22.8,84.7,18.4,Heavy Rain,Monsoon
2023-08-26,Bangalore,44.68,26.4,29.7,22.2,88.6,10.8,Rainy,Monsoon
2023-08-27,Bangalore,14.45,27.5,29.6,24.9,83.8,19.6,Rainy,Monsoon
2023-08-28,Bangalore,78.86,25.5,28.2,23.0,70.1,10.3,Heavy Rain,Monsoon
2023-08-29,Bangalore,4.16,25.2,30.1,22.1,79.7,17.4,Clear,Monsoon
2023-08-30,Bangalore,29.25,22.7,25.3,18.0,73.3,19.4,Rainy,Monsoon
2023-08-31,Bangalore,21.09,27.5,30.1,23.9,83.0,7.0,Rainy,Monsoon
2023-09-01,Bangalore,75.21,27.7,32.1,24.5,89.7,19.0,Heavy Rain,Monsoon
2023-09-02,Bangalore,53.53,25.1,28.2,23.1,73.5,16.8,Heavy Rain,Monsoon
2023-09-03,Bangalore,23.71,25.5,28.6,22.6,71.5,12.9,Rainy,Monsoon
2023-09-04,Bangalore,57.51,24.0,27.2,19.8,71.2,15.7,Heavy Rain,Monsoon
2023-09-05,Bangalore,61.38,27.0,31.3,22.9,78.2,8.3,Heavy Rain,Monsoon
2023-09-06,Bangalore,39.17,26.3,28.7,23.6,74.1,13.5,Rainy,Monsoon
2023-09-07,Bangalore,38.77,26.6,30.3,21.8,84.6,14.2,Rainy,Monsoon
2023-09-08,Bangalore,24.94,23.5,26.2,21.4,89.5,11.5,Rainy,Monsoon
2023-09-09,Bangalore,33.0,23.6,26.8,19.3,89.5,5.1,Rainy,Monsoon
2023-09-10,Bangalore,1.21,23.4,25.6,21.0,88.5,8.4,High Humidity,Monsoon
2023-09-11,Bangalore,16.11,25.3,27.6,21.2,84.5,17.1,Rainy,Monsoon
2023-09-12,Bangalore,8.24,26.2,29.5,22.9,79.6,13.2,Clear,Monsoon
2023-09-13,Bangalore,38.45,24.8,29.6,20.3,86.5,5.4,Rainy,Monsoon
2023-09-14,Bangalore,69.6,26.3,29.1,22.3,89.9,6.0,Heavy Rain,Monsoon
2023-09-15,Bangalore,79.25,26.5,30.9,23.1,81.5,15.4,Heavy Rain,Monsoon
2023-09-16,Bangalore,74.08,27.6,31.1,25.3,82.4,15.3,Heavy Rain,Monsoon
2023-09-17,Bangalore,61.21,22.2,26.0,18.9,73.2,14.0,Heavy Rain,Monsoon
2023-09-18,Bangalore,53.6,27.0,30.4,24.8,70.5,17.3,Heavy Rain,Monsoon
2023-09-19,Bangalore,19.38,23.9,27.5,20.9,73.9,13.7,Rainy,Monsoon
2023-09-20,Bangalore,60.17,26.1,30.8,22.2,82.9,18.0,Heavy Rain,Monsoon
2023-09-21,Bangalore,3.36,25.2,29.2,21.6,73.7,17.3,Clear,Monsoon
2023-09-22,Bangalore,41.23,23.5,27.6,19.3,85.4,14.6,Rainy,Monsoon
2023-09-23,Bangalore,53.43,23.9,26.0,20.3,89.3,7.7,Heavy Rain,Monsoon
2023-09-24,Bangalore,9.12,24.7,29.7,20.7,79.5,11.0,Clear,Monsoon
2023-09-25,Bangalore,45.52,27.2,30.4,23.7,80.2,13.2,Rainy,Monsoon
2023-09-26,Bangalore,20.33,26.9,29.0,23.4,86.4,9.8,Rainy,Monsoon
2023-09-27,Bangalore,75.28,26.5,30.1,23.0,74.8,6.6,Heavy Rain,Monsoon
2023-09-28,Bangalore,69.76,23.5,28.2,20.3,89.2,12.4,Heavy Rain,Monsoon
2023-09-29,Bangalore,1.89,23.3,25.7,19.7,79.1,9.2,Clear,Monsoon
2023-09-30,Bangalore,43.85,24.8,29.3,21.0,75.3,7.5,Rainy,Monsoon
2023-10-01,Bangalore,0.0,23.8,27.6,19.3,73.8,13.9,Clear,Post-Monsoon
2023-10-02,Bangalore,0.0,24.8,27.9,19.9,68.2,15.7,Clear,Post-Monsoon
2023-10-03,Bangalore,0.0,20.1,24.3,17.7,74.4,19.3,Clear,Post-Monsoon
2023-10-04,Bangalore,0.0,22.8,26.6,18.1,75.9,15.3,Clear,Post-Monsoon
2023-10-05,Bangalore,0.0,26.9,31.1,23.9,71.6,13.5,Clear,Post-Monsoon
2023-10-06,Bangalore,0.0,24.9,27.8,20.4,70.0,7.4,Clear,Post-Monsoon
2023-10-07,Bangalore,5.0,23.3,26.3,19.5,72.8,6.4,Clear,Post-Monsoon
2023-10-08,Bangalore,0.0,24.3,28.8,19.4,77.0,10.4,Clear,Post-Monsoon
2023-10-09,Bangalore,0.0,22.7,25.2,17.8,78.3,8.7,Clear,Post-Monsoon
2023-10-10,Bangalore,1.0,24.3,26.3,19.7,79.8,17.6,Clear,Post-Monsoon
2023-10-11,Bangalore,0.0,22.6,26.9,19.4,78.4,5.3,Clear,Post-Monsoon
2023-10-12,Bangalore,0.0,25.6,29.4,22.7,69.8,9.1,Clear,Post-Monsoon
2023-10-13,Bangalore,0.0,26.0,30.3,21.1,76.8,9.7,Clear,Post-Monsoon
2023-10-14,Bangalore,0.0,23.7,28.6,21.6,77.5,9.2,Clear,Post-Monsoon
2023-10-15,Bangalore,1.0,22.7,26.0,19.6,65.8,5.9,Clear,Post-Monsoon
2023-10-16,Bangalore,0.0,26.2,30.6,23.6,78.6,15.1,Clear,Post-Monsoon
2023-10-17,Bangalore,0.0,22.2,26.3,19.9,73.2,10.0,Clear,Post-Monsoon
2023-10-18,Bangalore,0.0,27.6,32.1,25.3,74.9,8.7,Clear,Post-Monsoon
2023-10-19,Bangalore,0.0,20.8,23.8,16.1,75.6,15.4,Clear,Post-Monsoon
2023-10-20,Bangalore,0.0,22.6,25.8,19.9,72.2,7.4,Clear,Post-Monsoon
2023-10-21,Bangalore,0.0,27.3,31.8,24.6,71.1,14.0,Clear,Post-Monsoon
2023-10-22,Bangalore,0.0,23.5,26.5,18.9,69.6,11.9,Clear,Post-Monsoon
2023-10-23,Bangalore,0.0,25.9,30.4,22.9,78.5,12.7,Clear,Post-Monsoon
2023-10-24,Bangalore,0.0,20.5,25.3,18.1,71.5,7.1,Clear,Post-Monsoon
2023-10-25,Bangalore,0.0,23.1,25.3,19.6,77.2,20.0,Clear,Post-Monsoon
2023-10-26,Bangalore,1.0,20.3,24.2,16.6,73.0,10.1,Clear,Post-Monsoon
2023-10-27,Bangalore,0.0,25.2,29.9,20.5,69.7,6.8,Clear,Post-Monsoon
2023-10-28,Bangalore,5.0,24.3,29.1,19.8,71.7,17.8,Clear,Post-Monsoon
2023-10-29,Bangalore,0.0,21.6,26.4,17.1,77.7,17.8,Clear,Post-Monsoon
2023-10-30,Bangalore,0.0,27.0,30.3,23.4,75.1,18.3,Clear,Post-Monsoon
2023-10-31,Bangalore,0.0,28.0,31.3,23.6,67.9,5.2,Clear,Post-Monsoon
2023-11-01,Bangalore,1.0,25.5,28.0,21.5,75.8,15.4,Clear,Post-Monsoon
2023-11-02,Bangalore,0.0,23.0,26.5,19.5,76.9,9.2,Clear,Post-Monsoon
2023-11-03,Bangalore,0.0,26.6,28.8,22.4,65.0,15.0,Clear,Post-Monsoon
2023-11-04,Bangalore,5.0,21.0,23.7,18.0,76.1,5.1,Clear,Post-Monsoon
2023-11-05,Bangalore,1.0,24.0,26.9,19.5,75.6,6.7,Clear,Post-Monsoon
